website_session_id,created_at,user_id,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer,,
399,2024-02-26T13:47:00,200,1,,,,desktop,,,
400,2024-05-02T09:35:00,190,0,instagram,loyalty_program,text_ad,desktop,https://www.instagram.com,,
401,2024-01-16T10:12:00,49,1,,,,tablet,,,
402,2023-06-07T11:57:00,156,1,,,,desktop,,,
403,2023-07-16T08:05:00,,0,direct,summer_sale,newsletter,desktop,https://www.google.com,,
404,2024-03-04T09:43:00,53,1,,,,desktop,,,
405,2024-03-26T14:40:00,6,1,,,,mobile,,,
406,2024-03-04T11:39:00,53,1,,,,mobile,,,
407,2023-11-11T16:14:00,167,1,,,,desktop,,,
408,2023-10-10T19:12:00,184,0,,,,desktop,,,
409,2024-01-09T11:27:00,,0,,,,tablet,,,
410,2023-09-28T22:48:00,70,1,,,,tablet,,,
411,2023-06-22T18:40:00,19,0,direct,loyalty_program,text_ad,tablet,https://www.instagram.com,,
412,2023-04-23T21:24:00,32,1,,,,tablet,,,
413,2023-12-09T17:32:00,174,0,google,new_customer_20,text_ad,tablet,https://www.google.com,,
414,2024-04-06T12:32:00,,0,instagram,summer_sale,post,tablet,https://www.google.com,,
415,2024-03-15T19:43:00,60,0,instagram,loyalty_program,story,tablet,https://www.instagram.com,,
416,2024-01-02T16:12:00,67,0,email,summer_sale,newsletter,mobile,https://mail.google.com,,
417,2024-01-13T14:00:00,55,1,,,,mobile,,,
418,2024-02-14T09:15:00,98,0,google,loyalty_program,story,desktop,https://www.google.com,,
419,2023-07-19T15:32:00,84,0,google,pet_lover_promo,post,tablet,https://mail.google.com,,
420,2024-03-31T11:21:00,149,1,,,,tablet,,,
421,2023-04-25T08:55:00,,0,email,new_customer_20,newsletter,tablet,https://www.facebook.com,,
422,2023-05-09T18:46:00,193,0,email,pet_lover_promo,story,tablet,https://www.instagram.com,,
423,2023-03-30T10:53:00,142,1,,,,mobile,,,
424,2024-01-13T13:49:00,127,1,,,,desktop,,,
425,2023-01-23T20:16:00,170,0,direct,free_shipping,text_ad,tablet,https://www.google.com,,
426,2023-10-17T08:10:00,112,1,,,,desktop,,,
427,2023-02-27T22:26:00,8,1,,,,desktop,,,
428,2023-07-25T22:11:00,53,0,,,,tablet,,,
429,2023-05-28T10:30:00,139,1,,,,desktop,,,
430,2024-01-22T18:24:00,182,0,facebook,summer_sale,newsletter,tablet,https://www.instagram.com,,
431,2024-02-19T19:30:00,106,0,,,,mobile,,,
432,2024-02-28T17:32:00,156,1,,,,tablet,,,
433,2023-03-18T22:02:00,9,0,,,,mobile,,,
434,2024-01-24T16:53:00,8,0,,,,tablet,,,
435,2023-02-23T08:26:00,27,1,,,,tablet,,,
436,2024-01-26T17:40:00,147,1,,,,tablet,,,
437,2023-07-21T18:31:00,46,1,,,,desktop,,,
438,2023-06-04T21:49:00,158,1,,,,desktop,,,
439,2023-06-02T12:48:00,101,1,,,,mobile,,,
440,2023-03-14T19:11:00,160,0,,,,mobile,,,
441,2023-02-01T13:16:00,42,1,,,,mobile,,,
442,2023-02-07T16:44:00,156,1,,,,tablet,,,
443,2023-02-24T17:59:00,73,1,,,,mobile,,,
444,2024-03-11T22:31:00,93,1,,,,mobile,,,
445,2024-02-11T18:46:00,,0,facebook,loyalty_program,banner_ad,mobile,https://www.facebook.com,,
446,2023-05-22T22:22:00,42,1,,,,mobile,,,
447,2023-12-05T22:12:00,,0,google,pet_lover_promo,banner_ad,desktop,https://www.google.com,,
448,2024-04-25T08:17:00,,0,,,,desktop,,,
449,2023-01-30T18:17:00,197,1,,,,mobile,,,
450,2023-04-28T22:46:00,116,1,,,,tablet,,,
451,2023-07-05T14:08:00,166,1,,,,mobile,,,
452,2023-12-15T16:23:00,36,1,,,,mobile,,,
453,2023-11-10T15:35:00,12,1,,,,mobile,,,
454,2023-07-20T08:07:00,2,1,,,,tablet,,,
455,2024-02-05T20:53:00,186,0,direct,summer_sale,banner_ad,mobile,https://www.google.com,,
456,2024-03-24T21:56:00,161,0,,,,tablet,,,
457,2023-03-28T21:17:00,173,0,,,,tablet,,,
458,2023-06-24T12:51:00,49,1,,,,tablet,,,
459,2023-10-19T09:03:00,94,1,,,,desktop,,,
460,2023-03-23T14:13:00,200,0,email,pet_lover_promo,text_ad,mobile,https://mail.google.com,,
461,2024-03-01T20:22:00,175,1,,,,tablet,,,
462,2023-10-03T15:57:00,94,0,,,,tablet,,,
463,2024-02-21T11:13:00,187,1,,,,desktop,,,
464,2023-10-13T17:27:00,192,1,,,,desktop,,,
465,2023-10-15T19:15:00,68,1,,,,mobile,,,
466,2023-03-27T20:25:00,118,0,instagram,new_customer_20,post,tablet,https://www.google.com,,
467,2023-02-05T17:20:00,162,0,direct,free_shipping,newsletter,desktop,https://www.google.com,,
468,2023-12-09T11:26:00,99,1,,,,mobile,,,
469,2023-05-07T09:32:00,3,1,,,,desktop,,,
470,2024-02-07T13:29:00,132,0,direct,pet_lover_promo,text_ad,tablet,https://www.instagram.com,,
471,2024-04-15T08:00:00,65,0,facebook,loyalty_program,newsletter,desktop,https://www.facebook.com,,
472,2024-03-05T13:52:00,174,1,,,,desktop,,,
473,2023-02-21T15:07:00,194,1,,,,mobile,,,
474,2023-02-04T08:37:00,35,1,,,,desktop,,,
475,2023-05-31T19:33:00,,0,instagram,new_customer_20,story,tablet,https://www.google.com,,
476,2023-05-02T15:32:00,130,1,,,,mobile,,,
477,2023-02-11T18:45:00,105,1,,,,desktop,,,
478,2023-05-08T10:01:00,21,1,,,,desktop,,,
479,2023-05-12T13:22:00,60,0,facebook,summer_sale,newsletter,tablet,https://www.facebook.com,,
480,2024-01-09T11:03:00,183,0,facebook,summer_sale,banner_ad,desktop,https://mail.google.com,,
481,2023-01-20T17:27:00,180,1,,,,tablet,,,
482,2023-05-19T20:50:00,98,0,,,,tablet,,,
483,2023-01-25T21:18:00,87,0,,,,tablet,,,
484,2024-03-09T18:29:00,,0,email,free_shipping,story,mobile,https://www.facebook.com,,
485,2024-01-24T20:26:00,,0,,,,tablet,,,
486,2023-11-07T15:37:00,74,0,instagram,free_shipping,story,desktop,https://www.facebook.com,,
487,2024-05-08T19:37:00,69,0,direct,loyalty_program,newsletter,desktop,https://www.facebook.com,,
488,2023-12-21T09:46:00,98,0,,,,tablet,,,
489,2023-04-03T08:54:00,50,1,,,,tablet,,,
490,2024-03-27T09:36:00,72,0,email,new_customer_20,banner_ad,desktop,https://www.google.com,,
491,2023-11-09T18:28:00,2,0,,,,mobile,,,
492,2023-03-16T09:21:00,146,0,facebook,summer_sale,post,mobile,https://www.instagram.com,,
493,2023-06-25T18:59:00,85,0,google,pet_lover_promo,newsletter,mobile,https://www.facebook.com,,
494,2023-03-24T14:16:00,111,1,,,,tablet,,,
495,2024-04-18T22:40:00,69,1,,,,tablet,,,
496,2023-05-24T13:54:00,144,1,,,,mobile,,,
497,2023-03-15T17:06:00,28,0,email,loyalty_program,post,desktop,https://www.instagram.com,,
498,2023-08-24T08:29:00,115,0,,,,mobile,,,
499,2023-01-24T08:59:00,11,1,,,,desktop,,,
500,2024-01-10T15:50:00,172,1,,,,desktop,,,
501,2024-04-15T11:26:00,173,0,instagram,summer_sale,post,mobile,https://www.facebook.com,,
502,2024-01-22T16:53:00,154,1,,,,mobile,,,
503,2023-09-17T17:35:00,32,1,,,,tablet,,,
504,2023-10-08T22:32:00,20,0,direct,pet_lover_promo,post,mobile,https://mail.google.com,,
505,2023-10-14T22:42:00,163,1,,,,mobile,,,
506,2023-06-10T13:28:00,49,1,,,,mobile,,,
507,2023-04-15T18:18:00,37,0,google,summer_sale,newsletter,mobile,https://www.instagram.com,,
508,2023-07-20T18:32:00,143,1,,,,tablet,,,
509,2023-06-20T08:59:00,134,1,,,,desktop,,,
510,2023-02-14T15:02:00,149,1,,,,desktop,,,
511,2023-04-29T15:23:00,72,1,,,,tablet,,,
512,2023-06-01T17:08:00,105,1,,,,mobile,,,
513,2023-02-07T13:02:00,109,1,,,,mobile,,,
514,2023-08-10T15:31:00,28,0,facebook,pet_lover_promo,post,mobile,https://www.facebook.com,,
515,2023-05-09T14:39:00,118,0,facebook,loyalty_program,story,mobile,https://www.google.com,,
516,2023-11-13T10:35:00,151,1,,,,mobile,,,
517,2023-10-23T22:46:00,131,0,direct,free_shipping,text_ad,mobile,https://www.facebook.com,,
518,2023-07-29T20:08:00,5,1,,,,mobile,,,
519,2023-08-01T19:58:00,57,0,facebook,summer_sale,newsletter,desktop,https://www.instagram.com,,
520,2023-09-28T18:37:00,193,1,,,,desktop,,,
521,2023-09-28T20:32:00,145,1,,,,desktop,,,
522,2023-07-23T20:09:00,17,0,instagram,new_customer_20,text_ad,mobile,https://www.facebook.com,,
523,2024-01-11T11:04:00,124,1,,,,tablet,,,
524,2023-08-26T17:53:00,29,1,,,,tablet,,,
525,2023-12-10T13:33:00,59,1,,,,tablet,,,
526,2023-04-08T13:57:00,76,0,direct,pet_lover_promo,post,tablet,https://www.facebook.com,,
527,2023-05-02T20:44:00,72,1,,,,desktop,,,
528,2023-02-15T17:26:00,,0,instagram,loyalty_program,newsletter,desktop,https://mail.google.com,,
529,2023-09-09T20:09:00,148,1,,,,tablet,,,
530,2024-02-26T19:36:00,55,1,,,,mobile,,,
531,2023-09-19T19:05:00,69,0,instagram,pet_lover_promo,text_ad,tablet,https://www.facebook.com,,
532,2023-02-27T13:09:00,134,1,,,,tablet,,,
533,2024-04-10T22:00:00,88,1,,,,tablet,,,
534,2024-02-12T22:14:00,98,0,,,,mobile,,,
535,2024-03-30T16:28:00,,0,facebook,new_customer_20,text_ad,tablet,https://www.facebook.com,,
536,2023-10-04T20:51:00,,0,google,free_shipping,post,desktop,https://www.instagram.com,,
537,2023-12-29T20:26:00,85,1,,,,tablet,,,
538,2024-01-04T13:16:00,10,1,,,,desktop,,,
539,2023-07-16T20:28:00,,0,google,new_customer_20,newsletter,tablet,https://www.instagram.com,,
540,2023-12-09T20:33:00,177,1,,,,desktop,,,
541,2024-02-18T11:57:00,159,1,,,,tablet,,,
542,2023-06-15T12:21:00,96,1,,,,tablet,,,
543,2023-08-31T12:12:00,67,1,,,,desktop,,,
544,2023-04-03T20:17:00,163,0,instagram,new_customer_20,text_ad,desktop,https://www.instagram.com,,
545,2024-04-12T14:17:00,62,0,,,,tablet,,,
546,2024-03-30T12:17:00,165,0,direct,pet_lover_promo,newsletter,desktop,https://www.instagram.com,,
547,2024-05-12T20:14:00,135,0,,,,mobile,,,
548,2023-10-24T15:05:00,139,0,instagram,pet_lover_promo,banner_ad,desktop,https://mail.google.com,,
549,2023-05-14T08:44:00,125,0,facebook,pet_lover_promo,story,desktop,https://mail.google.com,,
550,2024-01-06T14:15:00,88,1,,,,desktop,,,
551,2023-04-19T13:04:00,170,1,,,,mobile,,,
552,2023-10-19T13:04:00,166,0,google,pet_lover_promo,text_ad,mobile,https://www.facebook.com,,
553,2023-10-12T17:58:00,,0,,,,mobile,,,
554,2023-12-23T14:56:00,198,0,direct,loyalty_program,banner_ad,desktop,https://mail.google.com,,
555,2023-02-02T09:21:00,183,0,facebook,summer_sale,post,tablet,https://mail.google.com,,
556,2023-11-24T09:42:00,52,0,instagram,pet_lover_promo,text_ad,tablet,https://www.google.com,,
557,2024-03-11T14:52:00,176,0,email,pet_lover_promo,banner_ad,desktop,https://www.instagram.com,,
558,2023-05-03T11:16:00,54,1,,,,mobile,,,
559,2023-06-30T15:33:00,154,1,,,,tablet,,,
560,2023-06-20T16:09:00,101,1,,,,desktop,,,
561,2024-01-31T21:25:00,47,1,,,,desktop,,,
562,2023-09-19T19:22:00,183,0,facebook,pet_lover_promo,text_ad,desktop,https://www.facebook.com,,
563,2024-02-22T12:22:00,118,1,,,,desktop,,,
564,2024-02-05T12:20:00,97,0,instagram,pet_lover_promo,story,tablet,https://www.facebook.com,,
565,2024-02-10T22:27:00,144,1,,,,tablet,,,
566,2023-08-19T19:51:00,83,1,,,,mobile,,,
567,2023-08-05T17:20:00,,0,facebook,free_shipping,story,mobile,https://www.google.com,,
568,2024-01-26T15:56:00,,0,instagram,free_shipping,post,desktop,https://www.facebook.com,,
569,2023-07-02T20:16:00,,0,,,,tablet,,,
570,2023-10-09T22:23:00,73,1,,,,desktop,,,
571,2023-04-20T20:44:00,,0,direct,new_customer_20,newsletter,tablet,https://www.google.com,,
572,2023-08-28T17:30:00,33,0,instagram,pet_lover_promo,text_ad,mobile,https://www.google.com,,
573,2023-02-05T21:13:00,91,0,,,,mobile,,,
574,2023-11-22T20:31:00,,0,email,free_shipping,post,desktop,https://www.facebook.com,,
575,2023-07-28T09:03:00,40,0,,,,tablet,,,
576,2023-05-29T20:25:00,19,0,direct,free_shipping,text_ad,desktop,https://www.instagram.com,,
577,2023-02-14T19:33:00,157,1,,,,tablet,,,
578,2023-11-05T16:03:00,1,1,,,,tablet,,,
579,2023-02-18T12:47:00,50,1,,,,mobile,,,
580,2023-12-31T13:12:00,34,0,facebook,free_shipping,banner_ad,mobile,https://mail.google.com,,
581,2023-05-30T08:50:00,12,1,,,,tablet,,,
582,2023-07-02T15:00:00,155,1,,,,desktop,,,
583,2023-09-07T13:38:00,94,1,,,,tablet,,,
584,2023-04-19T19:38:00,182,0,google,free_shipping,text_ad,desktop,https://www.facebook.com,,
585,2023-03-21T20:01:00,12,1,,,,tablet,,,
586,2023-10-27T09:52:00,26,1,,,,desktop,,,
587,2023-03-17T14:03:00,184,1,,,,tablet,,,
588,2023-12-30T21:06:00,27,0,,,,desktop,,,
589,2024-05-12T16:32:00,125,0,,,,desktop,,,
590,2023-05-13T18:24:00,91,1,,,,mobile,,,
591,2023-04-23T13:49:00,,0,,,,desktop,,,
592,2023-04-01T10:29:00,103,0,email,loyalty_program,story,desktop,https://www.facebook.com,,
593,2023-04-23T18:14:00,153,0,facebook,summer_sale,post,tablet,https://www.facebook.com,,
594,2024-01-16T14:36:00,119,1,,,,desktop,,,
595,2023-05-27T20:09:00,154,0,direct,new_customer_20,banner_ad,tablet,https://mail.google.com,,
596,2023-06-13T12:29:00,143,0,,,,mobile,,,
597,2024-01-04T20:29:00,2,1,,,,mobile,,,
598,2023-02-25T10:37:00,20,0,,,,tablet,,,
599,2023-09-19T16:10:00,154,1,,,,mobile,,,
600,2024-04-20T20:51:00,17,1,,,,desktop,,,
601,2024-03-08T12:25:00,166,1,,,,tablet,,,
602,2023-06-06T20:55:00,190,0,,,,mobile,,,
603,2023-10-13T09:55:00,41,1,,,,tablet,,,
604,2023-04-28T11:45:00,80,1,,,,mobile,,,
605,2023-06-23T14:35:00,38,1,,,,desktop,,,
606,2023-04-19T08:05:00,98,1,,,,desktop,,,
607,2023-11-12T17:40:00,92,1,,,,tablet,,,
608,2023-05-16T15:40:00,186,1,,,,tablet,,,
609,2023-09-18T10:11:00,65,0,direct,loyalty_program,text_ad,desktop,https://www.instagram.com,,
610,2024-02-10T09:51:00,19,0,,,,desktop,,,
611,2024-02-28T08:20:00,147,0,facebook,free_shipping,story,tablet,https://www.google.com,,
612,2023-09-05T18:50:00,36,1,,,,mobile,,,
613,2024-01-27T20:12:00,136,1,,,,tablet,,,
614,2024-03-25T18:50:00,,0,google,summer_sale,post,mobile,https://www.instagram.com,,
615,2023-12-19T22:01:00,23,0,,,,mobile,,,
616,2023-07-24T21:41:00,5,1,,,,desktop,,,
617,2024-03-01T15:32:00,199,1,,,,mobile,,,
618,2023-10-28T19:04:00,92,1,,,,desktop,,,
619,2024-05-06T14:17:00,150,1,,,,tablet,,,
620,2023-05-13T13:24:00,117,0,google,new_customer_20,post,desktop,https://www.google.com,,
621,2023-11-08T22:10:00,71,0,direct,new_customer_20,banner_ad,desktop,https://www.instagram.com,,
622,2023-02-07T15:55:00,194,0,email,new_customer_20,newsletter,desktop,https://www.instagram.com,,
623,2023-12-15T16:16:00,104,1,,,,mobile,,,
624,2024-01-30T17:48:00,195,0,google,free_shipping,story,desktop,https://www.facebook.com,,
625,2024-05-11T12:35:00,152,1,,,,tablet,,,
626,2024-02-27T20:19:00,128,1,,,,mobile,,,
627,2023-05-11T22:26:00,,0,google,summer_sale,newsletter,desktop,https://mail.google.com,,
628,2023-10-16T22:43:00,132,1,,,,tablet,,,
629,2024-02-17T20:28:00,103,0,instagram,free_shipping,story,desktop,https://www.google.com,,
630,2023-10-10T22:12:00,99,1,,,,mobile,,,
631,2024-03-31T17:27:00,91,0,instagram,summer_sale,banner_ad,tablet,https://www.google.com,,
632,2023-05-15T15:56:00,16,1,,,,tablet,,,
633,2023-10-17T12:45:00,12,1,,,,mobile,,,
634,2024-02-15T21:03:00,70,1,,,,mobile,,,
635,2023-01-24T15:45:00,136,1,,,,mobile,,,
636,2023-09-04T16:08:00,23,0,,,,tablet,,,
637,2023-04-05T10:37:00,118,0,,,,tablet,,,
638,2023-11-15T18:32:00,185,1,,,,tablet,,,
639,2024-05-10T19:56:00,163,1,,,,tablet,,,
640,2024-01-28T09:45:00,55,1,,,,tablet,,,
641,2023-09-06T20:30:00,148,1,,,,tablet,,,
642,2024-03-07T09:00:00,,0,,,,tablet,,,
643,2024-02-02T13:05:00,32,1,,,,mobile,,,
644,2023-12-15T08:16:00,190,1,,,,tablet,,,
645,2024-05-13T21:39:00,2,0,,,,mobile,,,
646,2024-04-23T11:47:00,152,0,instagram,loyalty_program,text_ad,tablet,https://www.instagram.com,,
647,2024-04-29T10:57:00,146,1,,,,tablet,,,
648,2023-06-04T12:11:00,88,0,facebook,summer_sale,story,desktop,https://www.instagram.com,,
649,2023-09-06T19:50:00,142,0,email,free_shipping,post,tablet,https://www.google.com,,
650,2023-11-04T12:54:00,131,1,,,,tablet,,,
651,2023-08-14T15:14:00,44,0,direct,free_shipping,post,desktop,https://www.facebook.com,,
652,2023-02-08T14:04:00,47,1,,,,mobile,,,
653,2023-03-21T11:19:00,175,1,,,,desktop,,,
654,2024-03-10T08:18:00,141,1,,,,desktop,,,
655,2023-04-18T17:34:00,,0,,,,tablet,,,
656,2024-04-19T10:43:00,183,1,,,,tablet,,,
657,2023-11-03T08:46:00,86,1,,,,tablet,,,
658,2024-03-25T15:15:00,170,1,,,,mobile,,,
659,2023-06-19T13:45:00,,0,direct,summer_sale,text_ad,tablet,https://www.instagram.com,,
660,2023-02-16T11:11:00,83,1,,,,desktop,,,
661,2023-08-22T08:14:00,28,0,,,,mobile,,,
662,2023-06-11T15:23:00,127,1,,,,tablet,,,
663,2023-11-26T11:04:00,72,0,instagram,pet_lover_promo,post,tablet,https://www.facebook.com,,
664,2024-03-30T15:42:00,68,0,email,free_shipping,story,desktop,https://www.facebook.com,,
665,2023-07-08T14:00:00,101,0,instagram,new_customer_20,text_ad,mobile,https://mail.google.com,,
666,2023-05-08T10:59:00,65,1,,,,tablet,,,
667,2024-02-24T18:28:00,198,0,direct,free_shipping,story,mobile,https://mail.google.com,,
668,2023-10-14T17:22:00,99,1,,,,mobile,,,
669,2023-11-28T16:30:00,191,1,,,,tablet,,,
670,2023-12-31T08:51:00,,0,instagram,loyalty_program,newsletter,mobile,https://www.google.com,,
671,2024-04-27T21:59:00,178,0,google,summer_sale,story,mobile,https://www.instagram.com,,
672,2023-04-06T17:08:00,68,1,,,,tablet,,,
673,2023-07-22T17:46:00,185,0,,,,mobile,,,
674,2023-09-08T10:36:00,59,1,,,,tablet,,,
675,2023-03-02T13:47:00,,0,,,,tablet,,,
676,2023-06-05T20:31:00,163,0,email,new_customer_20,text_ad,mobile,https://www.facebook.com,,
677,2023-12-15T12:17:00,94,0,,,,tablet,,,
678,2024-03-01T12:31:00,,0,google,pet_lover_promo,text_ad,tablet,https://www.google.com,,
679,2023-11-02T09:57:00,150,1,,,,mobile,,,
680,2023-02-01T19:33:00,180,0,,,,mobile,,,
681,2023-03-01T20:13:00,141,1,,,,desktop,,,
682,2023-12-21T11:11:00,,0,facebook,pet_lover_promo,post,desktop,https://www.google.com,,
683,2023-02-16T19:02:00,6,0,,,,desktop,,,
684,2023-10-14T18:59:00,35,1,,,,desktop,,,
685,2023-11-26T16:19:00,107,0,instagram,loyalty_program,banner_ad,mobile,https://www.instagram.com,,
686,2023-07-11T18:36:00,103,1,,,,tablet,,,
687,2023-01-28T16:08:00,51,1,,,,desktop,,,
688,2023-09-03T22:27:00,,0,facebook,loyalty_program,newsletter,tablet,https://www.instagram.com,,
689,2023-05-01T10:05:00,,0,direct,pet_lover_promo,newsletter,mobile,https://www.facebook.com,,
690,2024-03-10T19:59:00,140,1,,,,tablet,,,
691,2023-10-19T10:31:00,,0,,,,mobile,,,
692,2023-10-24T13:25:00,62,1,,,,mobile,,,
693,2023-04-18T20:02:00,5,1,,,,mobile,,,
694,2023-01-23T21:12:00,69,0,google,loyalty_program,text_ad,mobile,https://www.instagram.com,,
695,2023-08-24T18:00:00,16,0,email,pet_lover_promo,text_ad,mobile,https://www.google.com,,
696,2023-12-18T19:30:00,191,0,direct,summer_sale,banner_ad,desktop,https://www.instagram.com,,
697,2023-10-24T17:19:00,196,1,,,,tablet,,,
698,2023-10-28T10:36:00,,0,,,,desktop,,,
699,2023-03-13T22:46:00,182,0,,,,desktop,,,
700,2023-06-04T11:51:00,65,1,,,,desktop,,,
701,2023-02-15T09:50:00,73,1,,,,desktop,,,
702,2024-05-14T17:44:00,,0,,,,tablet,,,
703,2023-12-27T10:51:00,,0,google,free_shipping,banner_ad,mobile,https://www.google.com,,
704,2023-08-13T20:48:00,111,0,,,,tablet,,,
705,2024-02-10T16:12:00,122,1,,,,desktop,,,
706,2024-02-06T10:10:00,4,1,,,,desktop,,,
707,2023-03-28T21:00:00,98,1,,,,tablet,,,
708,2024-05-09T14:07:00,126,1,,,,desktop,,,
709,2024-03-29T16:48:00,47,1,,,,tablet,,,
710,2023-09-07T21:29:00,75,1,,,,tablet,,,
711,2024-02-15T16:46:00,127,0,,,,tablet,,,
712,2023-11-16T09:35:00,155,0,google,free_shipping,story,mobile,https://www.instagram.com,,
713,2023-03-05T19:09:00,199,1,,,,mobile,,,
714,2023-11-03T09:12:00,,0,facebook,free_shipping,post,tablet,https://mail.google.com,,
715,2024-01-13T22:51:00,,0,direct,summer_sale,newsletter,mobile,https://mail.google.com,,
716,2023-05-25T13:26:00,166,0,email,pet_lover_promo,story,mobile,https://www.facebook.com,,
717,2023-06-29T11:41:00,47,0,email,new_customer_20,text_ad,tablet,https://www.google.com,,
718,2024-02-09T21:59:00,129,0,email,new_customer_20,story,tablet,https://www.instagram.com,,
719,2023-08-24T17:31:00,17,1,,,,mobile,,,
720,2023-12-18T12:58:00,46,0,instagram,new_customer_20,newsletter,tablet,https://www.google.com,,
721,2023-01-21T18:20:00,11,1,,,,mobile,,,
722,2023-12-23T19:01:00,154,1,,,,mobile,,,
723,2023-09-26T16:34:00,176,1,,,,mobile,,,
724,2024-02-17T11:11:00,63,1,,,,mobile,,,
725,2024-05-09T11:36:00,,0,direct,new_customer_20,banner_ad,tablet,https://www.google.com,,
726,2023-03-12T09:50:00,200,0,email,pet_lover_promo,story,mobile,https://www.instagram.com,,
727,2023-08-12T20:33:00,88,0,,,,desktop,,,
728,2023-06-16T19:43:00,21,1,,,,mobile,,,
729,2023-06-22T20:25:00,10,0,direct,pet_lover_promo,story,desktop,https://www.facebook.com,,
730,2023-08-07T14:06:00,55,1,,,,mobile,,,
731,2024-04-03T08:45:00,67,0,,,,tablet,,,
732,2023-06-01T11:18:00,131,0,google,new_customer_20,story,tablet,https://www.facebook.com,,
733,2023-04-23T17:21:00,52,1,,,,tablet,,,
734,2023-05-15T13:47:00,170,1,,,,mobile,,,
735,2023-09-14T11:07:00,89,1,,,,tablet,,,
736,2024-01-05T12:05:00,103,0,instagram,loyalty_program,newsletter,desktop,https://www.facebook.com,,
737,2024-03-21T12:52:00,137,0,google,new_customer_20,newsletter,desktop,https://mail.google.com,,
738,2023-09-03T19:38:00,154,0,direct,free_shipping,newsletter,desktop,https://www.facebook.com,,
739,2023-03-21T13:05:00,155,0,facebook,free_shipping,post,desktop,https://mail.google.com,,
740,2023-02-14T22:36:00,18,1,,,,tablet,,,
741,2023-09-14T20:32:00,56,1,,,,mobile,,,
742,2023-11-01T12:54:00,,0,,,,desktop,,,
743,2024-04-28T16:21:00,74,1,,,,tablet,,,
744,2023-02-06T18:01:00,,0,email,summer_sale,story,desktop,https://www.facebook.com,,
745,2023-05-17T12:06:00,101,1,,,,desktop,,,
746,2024-03-16T10:23:00,76,0,,,,mobile,,,
747,2024-03-03T20:58:00,97,0,,,,mobile,,,
748,2023-01-20T09:43:00,29,0,,,,mobile,,,
749,2023-12-26T09:44:00,179,1,,,,mobile,,,
750,2023-04-24T21:48:00,58,0,google,summer_sale,text_ad,tablet,https://www.google.com,,
751,2024-04-12T18:22:00,185,0,facebook,pet_lover_promo,newsletter,mobile,https://www.facebook.com,,
752,2023-07-31T12:51:00,158,0,,,,tablet,,,
753,2023-08-25T12:19:00,110,0,google,loyalty_program,post,tablet,https://www.facebook.com,,
754,2023-07-03T18:01:00,155,0,,,,desktop,,,
755,2024-03-17T20:26:00,18,0,facebook,summer_sale,banner_ad,mobile,https://www.google.com,,
756,2023-02-11T17:23:00,100,0,facebook,free_shipping,post,tablet,https://www.instagram.com,,
757,2023-09-05T12:41:00,98,0,google,loyalty_program,story,desktop,https://www.google.com,,
758,2023-08-06T16:16:00,143,0,google,pet_lover_promo,text_ad,desktop,https://www.google.com,,
759,2023-07-09T11:32:00,155,0,email,summer_sale,text_ad,tablet,https://mail.google.com,,
760,2023-04-23T08:56:00,93,1,,,,mobile,,,
761,2024-01-16T21:17:00,173,0,facebook,free_shipping,text_ad,mobile,https://www.google.com,,
762,2023-07-10T20:16:00,102,0,,,,tablet,,,
763,2024-01-24T14:07:00,49,0,,,,desktop,,,
