order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,created_at,updated_at,,
284,137,1024,1,24.99,0.0,5.75,2023-08-03T10:58:00,2023-08-03T10:58:00,,
285,138,2001,2,159.99,32.0,66.24,2023-04-28T23:13:00,2023-04-28T23:13:00,,
286,139,2024,2,69.99,0.0,32.2,2023-04-14T10:07:00,2023-04-14T10:07:00,,
287,139,3002,1,15.99,0.0,3.68,2023-04-14T10:07:00,2023-04-14T10:07:00,,
288,139,3006,1,12.99,0.0,2.99,2023-04-14T10:07:00,2023-04-14T10:07:00,,
289,140,1030,1,189.99,0.0,43.7,2023-10-09T17:19:00,2023-10-09T17:19:00,,
290,141,1019,1,55.99,0.0,12.88,2023-11-04T17:26:00,2023-11-04T17:26:00,,
291,142,1020,2,129.99,0.0,59.8,2023-03-22T21:41:00,2023-03-22T21:41:00,,
292,142,1007,1,19.99,0.0,4.6,2023-03-22T21:41:00,2023-03-22T21:41:00,,
293,143,1001,1,189.99,0.0,43.7,2023-09-24T14:40:00,2023-09-24T14:40:00,,
294,143,2020,2,199.99,0.0,92.0,2023-09-24T14:40:00,2023-09-24T14:40:00,,
295,144,2013,1,45.99,0.0,10.58,2023-05-10T16:24:00,2023-05-10T16:24:00,,
296,144,2006,1,79.99,0.0,18.4,2023-05-10T16:24:00,2023-05-10T16:24:00,,
297,145,5007,1,89.99,0.0,20.7,2023-10-12T20:23:00,2023-10-12T20:23:00,,
298,146,4006,1,299.99,0.0,69.0,2023-05-16T12:04:00,2023-05-16T12:04:00,,
299,146,4005,2,189.99,0.0,87.4,2023-05-16T12:04:00,2023-05-16T12:04:00,,
300,147,1008,1,24.99,0.0,5.75,2023-08-31T12:50:00,2023-08-31T12:50:00,,
301,147,2021,2,149.99,0.0,69.0,2023-08-31T12:50:00,2023-08-31T12:50:00,,
302,147,1018,1,32.99,0.0,7.59,2023-08-31T12:50:00,2023-08-31T12:50:00,,
303,147,1012,1,18.99,0.95,4.15,2023-08-31T12:50:00,2023-08-31T12:50:00,,
304,148,2017,1,35.99,3.6,7.45,2023-08-27T20:41:00,2023-08-27T20:41:00,,
305,148,4004,1,119.99,0.0,27.6,2023-08-27T20:41:00,2023-08-27T20:41:00,,
306,148,4008,1,24.99,0.0,5.75,2023-08-27T20:41:00,2023-08-27T20:41:00,,
307,149,5006,1,249.99,0.0,57.5,2024-02-20T09:44:00,2024-02-20T09:44:00,,
308,149,2002,1,139.99,0.0,32.2,2024-02-20T09:44:00,2024-02-20T09:44:00,,
309,149,5005,1,599.99,0.0,138.0,2024-02-20T09:44:00,2024-02-20T09:44:00,,
310,149,1025,1,45.99,0.0,10.58,2024-02-20T09:44:00,2024-02-20T09:44:00,,
311,150,5005,1,599.99,0.0,138.0,2023-03-29T22:07:00,2023-03-29T22:07:00,,
312,151,1023,1,28.99,2.9,6.0,2023-04-26T08:39:00,2023-04-26T08:39:00,,
313,151,1032,2,49.99,0.0,23.0,2023-04-26T08:39:00,2023-04-26T08:39:00,,
314,152,2028,1,29.99,1.5,6.55,2023-08-06T20:58:00,2023-08-06T20:58:00,,
315,152,5007,3,89.99,0.0,62.09,2023-08-06T20:58:00,2023-08-06T20:58:00,,
316,153,1024,3,24.99,0.0,17.24,2024-04-17T11:28:00,2024-04-17T11:28:00,,
317,153,2010,1,9.99,1.0,2.07,2024-04-17T11:28:00,2024-04-17T11:28:00,,
318,153,2024,1,69.99,0.0,16.1,2024-04-17T11:28:00,2024-04-17T11:28:00,,
319,154,1027,2,39.99,0.0,18.4,2023-01-28T09:31:00,2023-01-28T09:31:00,,
320,155,2001,1,159.99,0.0,36.8,2023-10-23T23:22:00,2023-10-23T23:22:00,,
321,155,2019,1,55.99,0.0,12.88,2023-10-23T23:22:00,2023-10-23T23:22:00,,
322,156,1033,3,79.99,24.0,49.67,2023-07-12T15:24:00,2023-07-12T15:24:00,,
323,156,1025,1,45.99,2.3,10.05,2023-07-12T15:24:00,2023-07-12T15:24:00,,
324,157,2009,1,16.99,0.0,3.91,2023-10-10T19:22:00,2023-10-10T19:22:00,,
325,157,4006,1,299.99,0.0,69.0,2023-10-10T19:22:00,2023-10-10T19:22:00,,
326,158,1001,1,189.99,0.0,43.7,2023-05-08T19:25:00,2023-05-08T19:25:00,,
327,159,5005,1,599.99,30.0,131.1,2024-04-28T15:54:00,2024-04-28T15:54:00,,
328,159,1023,2,28.99,2.9,12.67,2024-04-28T15:54:00,2024-04-28T15:54:00,,
329,159,1029,1,119.99,6.0,26.22,2024-04-28T15:54:00,2024-04-28T15:54:00,,
330,160,2015,1,119.99,6.0,26.22,2024-01-08T17:53:00,2024-01-08T17:53:00,,
331,160,5010,2,35.99,3.6,15.73,2024-01-08T17:53:00,2024-01-08T17:53:00,,
332,160,2030,3,89.99,0.0,62.09,2024-01-08T17:53:00,2024-01-08T17:53:00,,
333,160,2011,1,7.99,0.4,1.75,2024-01-08T17:53:00,2024-01-08T17:53:00,,
334,161,1001,2,189.99,0.0,87.4,2023-11-11T15:56:00,2023-11-11T15:56:00,,
335,161,1035,1,59.99,0.0,13.8,2023-11-11T15:56:00,2023-11-11T15:56:00,,
336,162,4005,1,189.99,0.0,43.7,2023-12-09T09:32:00,2023-12-09T09:32:00,,
337,162,1011,1,29.99,3.0,6.21,2023-12-09T09:32:00,2023-12-09T09:32:00,,
338,163,1002,1,165.99,0.0,38.18,2023-06-13T16:40:00,2023-06-13T16:40:00,,
339,163,1029,2,119.99,12.0,52.44,2023-06-13T16:40:00,2023-06-13T16:40:00,,
340,164,2002,2,139.99,28.0,57.96,2024-03-31T13:05:00,2024-03-31T13:05:00,,
341,165,1026,1,78.99,0.0,18.17,2023-03-14T09:07:00,2023-03-14T09:07:00,,
342,165,4007,1,28.99,1.45,6.33,2023-03-14T09:07:00,2023-03-14T09:07:00,,
343,165,2006,1,79.99,4.0,17.48,2023-03-14T09:07:00,2023-03-14T09:07:00,,
344,165,2032,1,39.99,0.0,9.2,2023-03-14T09:07:00,2023-03-14T09:07:00,,
345,166,1015,2,69.99,0.0,32.2,2023-07-13T14:05:00,2023-07-13T14:05:00,,
346,166,1004,1,8.99,0.9,1.86,2023-07-13T14:05:00,2023-07-13T14:05:00,,
347,166,1022,2,89.99,9.0,39.33,2023-07-13T14:05:00,2023-07-13T14:05:00,,
348,166,2029,1,129.99,0.0,29.9,2023-07-13T14:05:00,2023-07-13T14:05:00,,
349,166,2016,1,45.99,0.0,10.58,2023-07-13T14:05:00,2023-07-13T14:05:00,,
350,167,1013,1,45.99,4.6,9.52,2023-05-15T22:57:00,2023-05-15T22:57:00,,
351,167,2032,1,39.99,2.0,8.74,2023-05-15T22:57:00,2023-05-15T22:57:00,,
352,167,1030,2,189.99,38.0,78.66,2023-05-15T22:57:00,2023-05-15T22:57:00,,
353,168,2014,3,89.99,0.0,62.09,2023-12-28T18:46:00,2023-12-28T18:46:00,,
354,168,4001,1,12.99,0.0,2.99,2023-12-28T18:46:00,2023-12-28T18:46:00,,
355,168,3008,1,18.99,0.0,4.37,2023-12-28T18:46:00,2023-12-28T18:46:00,,
356,168,1009,1,15.99,0.0,3.68,2023-12-28T18:46:00,2023-12-28T18:46:00,,
357,168,1034,3,99.99,0.0,68.99,2023-12-28T18:46:00,2023-12-28T18:46:00,,
358,169,4003,1,24.99,1.25,5.46,2023-12-02T16:05:00,2023-12-02T16:05:00,,
359,169,1001,2,189.99,38.0,78.66,2023-12-02T16:05:00,2023-12-02T16:05:00,,
360,170,2029,2,129.99,0.0,59.8,2023-06-04T22:13:00,2023-06-04T22:13:00,,
361,170,1032,1,49.99,0.0,11.5,2023-06-04T22:13:00,2023-06-04T22:13:00,,
362,170,5004,2,399.99,40.0,174.8,2023-06-04T22:13:00,2023-06-04T22:13:00,,
363,171,3007,1,15.99,0.0,3.68,2023-12-05T19:07:00,2023-12-05T19:07:00,,
364,172,2008,1,8.99,0.0,2.07,2024-01-01T21:46:00,2024-01-01T21:46:00,,
365,173,2004,2,3.99,0.0,1.84,2024-04-10T21:55:00,2024-04-10T21:55:00,,
366,174,5006,1,249.99,0.0,57.5,2023-07-23T13:47:00,2023-07-23T13:47:00,,
367,174,3003,1,18.99,0.95,4.15,2023-07-23T13:47:00,2023-07-23T13:47:00,,
368,174,3008,1,18.99,0.95,4.15,2023-07-23T13:47:00,2023-07-23T13:47:00,,
369,174,5009,3,45.99,0.0,31.73,2023-07-23T13:47:00,2023-07-23T13:47:00,,
370,175,3002,2,15.99,3.2,6.62,2023-06-04T12:19:00,2023-06-04T12:19:00,,
371,175,1033,2,79.99,0.0,36.8,2023-06-04T12:19:00,2023-06-04T12:19:00,,
372,176,2008,2,8.99,0.9,3.93,2024-04-15T15:33:00,2024-04-15T15:33:00,,
373,176,1017,1,25.99,0.0,5.98,2024-04-15T15:33:00,2024-04-15T15:33:00,,
374,176,1033,2,79.99,0.0,36.8,2024-04-15T15:33:00,2024-04-15T15:33:00,,
375,177,5011,3,29.99,9.0,18.62,2024-03-16T17:39:00,2024-03-16T17:39:00,,
376,177,3005,1,159.99,0.0,36.8,2024-03-16T17:39:00,2024-03-16T17:39:00,,
377,177,1004,1,8.99,0.0,2.07,2024-03-16T17:39:00,2024-03-16T17:39:00,,
378,177,5007,1,89.99,0.0,20.7,2024-03-16T17:39:00,2024-03-16T17:39:00,,
379,178,1004,1,8.99,0.45,1.96,2024-04-12T17:21:00,2024-04-12T17:21:00,,
380,178,1015,1,69.99,7.0,14.49,2024-04-12T17:21:00,2024-04-12T17:21:00,,
381,178,1034,1,99.99,0.0,23.0,2024-04-12T17:21:00,2024-04-12T17:21:00,,
382,178,1028,1,45.99,0.0,10.58,2024-04-12T17:21:00,2024-04-12T17:21:00,,
383,179,2019,1,55.99,0.0,12.88,2023-11-09T22:43:00,2023-11-09T22:43:00,,
384,179,1033,1,79.99,0.0,18.4,2023-11-09T22:43:00,2023-11-09T22:43:00,,
385,179,3008,1,18.99,0.0,4.37,2023-11-09T22:43:00,2023-11-09T22:43:00,,
386,180,2005,2,42.99,4.3,18.79,2023-03-26T14:04:00,2023-03-26T14:04:00,,
387,180,5009,1,45.99,4.6,9.52,2023-03-26T14:04:00,2023-03-26T14:04:00,,
388,181,4005,1,189.99,9.5,41.51,2023-12-03T18:51:00,2023-12-03T18:51:00,,
389,182,1009,1,15.99,0.0,3.68,2023-06-02T16:27:00,2023-06-02T16:27:00,,
390,183,5009,2,45.99,9.2,19.04,2023-01-22T17:26:00,2023-01-22T17:26:00,,
391,183,5001,1,15.99,0.0,3.68,2023-01-22T17:26:00,2023-01-22T17:26:00,,
392,183,5008,1,299.99,15.0,65.55,2023-01-22T17:26:00,2023-01-22T17:26:00,,
393,184,4005,1,189.99,0.0,43.7,2024-01-02T23:10:00,2024-01-02T23:10:00,,
394,185,5001,1,15.99,0.0,3.68,2023-02-03T22:21:00,2023-02-03T22:21:00,,
395,185,2015,1,119.99,0.0,27.6,2023-02-03T22:21:00,2023-02-03T22:21:00,,
396,186,2026,1,32.99,0.0,7.59,2024-04-27T22:44:00,2024-04-27T22:44:00,,
397,187,5001,1,15.99,0.8,3.49,2023-07-05T15:00:00,2023-07-05T15:00:00,,
398,187,5008,1,299.99,0.0,69.0,2023-07-05T15:00:00,2023-07-05T15:00:00,,
399,188,2026,2,32.99,0.0,15.18,2023-12-01T10:40:00,2023-12-01T10:40:00,,
400,188,5008,2,299.99,0.0,138.0,2023-12-01T10:40:00,2023-12-01T10:40:00,,
401,188,4005,2,189.99,0.0,87.4,2023-12-01T10:40:00,2023-12-01T10:40:00,,
402,189,3003,2,18.99,0.0,8.74,2023-03-09T09:08:00,2023-03-09T09:08:00,,
403,189,3005,1,159.99,0.0,36.8,2023-03-09T09:08:00,2023-03-09T09:08:00,,
404,189,1010,1,22.99,0.0,5.29,2023-03-09T09:08:00,2023-03-09T09:08:00,,
405,190,4008,1,24.99,0.0,5.75,2024-05-08T16:36:00,2024-05-08T16:36:00,,
406,191,3005,2,159.99,0.0,73.6,2023-10-30T22:58:00,2023-10-30T22:58:00,,
407,192,4003,1,24.99,2.5,5.17,2023-07-31T13:36:00,2023-07-31T13:36:00,,
408,192,1014,1,32.99,0.0,7.59,2023-07-31T13:36:00,2023-07-31T13:36:00,,
409,193,2014,1,89.99,9.0,18.63,2023-07-10T18:01:00,2023-07-10T18:01:00,,
410,194,2020,1,199.99,0.0,46.0,2023-11-30T18:22:00,2023-11-30T18:22:00,,
411,194,1021,3,189.99,0.0,131.09,2023-11-30T18:22:00,2023-11-30T18:22:00,,
412,194,2030,1,89.99,0.0,20.7,2023-11-30T18:22:00,2023-11-30T18:22:00,,
413,195,1009,1,15.99,0.0,3.68,2023-02-08T15:51:00,2023-02-08T15:51:00,,
414,196,1011,1,29.99,1.5,6.55,2023-02-27T13:20:00,2023-02-27T13:20:00,,
415,196,1001,1,189.99,0.0,43.7,2023-02-27T13:20:00,2023-02-27T13:20:00,,
416,197,1004,1,8.99,0.0,2.07,2023-08-26T10:14:00,2023-08-26T10:14:00,,
417,197,1010,1,22.99,0.0,5.29,2023-08-26T10:14:00,2023-08-26T10:14:00,,
418,197,5001,1,15.99,0.0,3.68,2023-08-26T10:14:00,2023-08-26T10:14:00,,
419,198,2023,2,39.99,0.0,18.4,2024-01-24T14:24:00,2024-01-24T14:24:00,,
420,198,4008,1,24.99,0.0,5.75,2024-01-24T14:24:00,2024-01-24T14:24:00,,
421,199,2003,1,145.99,7.3,31.9,2023-07-27T11:20:00,2023-07-27T11:20:00,,
422,200,4002,1,18.99,0.0,4.37,2024-02-22T17:48:00,2024-02-22T17:48:00,,
423,200,2008,3,8.99,0.0,6.2,2024-02-22T17:48:00,2024-02-22T17:48:00,,
424,200,3005,1,159.99,16.0,33.12,2024-02-22T17:48:00,2024-02-22T17:48:00,,
425,200,1030,2,189.99,0.0,87.4,2024-02-22T17:48:00,2024-02-22T17:48:00,,
426,200,5005,1,599.99,0.0,138.0,2024-02-22T17:48:00,2024-02-22T17:48:00,,
427,201,2012,1,19.99,0.0,4.6,2023-07-14T14:50:00,2023-07-14T14:50:00,,
428,201,1020,1,129.99,0.0,29.9,2023-07-14T14:50:00,2023-07-14T14:50:00,,
429,202,5005,1,599.99,0.0,138.0,2024-05-12T18:27:00,2024-05-12T18:27:00,,
430,203,2022,1,79.99,0.0,18.4,2023-06-01T18:27:00,2023-06-01T18:27:00,,
431,203,1009,1,15.99,0.0,3.68,2023-06-01T18:27:00,2023-06-01T18:27:00,,
432,204,5003,1,19.99,1.0,4.37,2023-12-24T20:08:00,2023-12-24T20:08:00,,
433,205,1003,2,199.99,20.0,87.4,2023-07-23T15:44:00,2023-07-23T15:44:00,,
434,205,3007,1,15.99,0.0,3.68,2023-07-23T15:44:00,2023-07-23T15:44:00,,
435,206,4007,1,28.99,0.0,6.67,2023-09-20T08:48:00,2023-09-20T08:48:00,,
436,207,3003,2,18.99,0.0,8.74,2023-04-24T22:00:00,2023-04-24T22:00:00,,
437,207,3001,2,22.99,2.3,10.05,2023-04-24T22:00:00,2023-04-24T22:00:00,,
438,208,1026,1,78.99,0.0,18.17,2023-03-08T09:40:00,2023-03-08T09:40:00,,
439,208,2014,1,89.99,0.0,20.7,2023-03-08T09:40:00,2023-03-08T09:40:00,,
440,208,1007,2,19.99,0.0,9.2,2023-03-08T09:40:00,2023-03-08T09:40:00,,
441,209,4005,1,189.99,9.5,41.51,2024-02-25T13:47:00,2024-02-25T13:47:00,,
442,209,1009,1,15.99,0.0,3.68,2024-02-25T13:47:00,2024-02-25T13:47:00,,
443,210,3006,1,12.99,0.65,2.84,2024-02-08T17:06:00,2024-02-08T17:06:00,,
444,210,2006,2,79.99,8.0,34.96,2024-02-08T17:06:00,2024-02-08T17:06:00,,
445,211,1024,1,24.99,0.0,5.75,2024-01-03T19:03:00,2024-01-03T19:03:00,,
446,211,1017,1,25.99,0.0,5.98,2024-01-03T19:03:00,2024-01-03T19:03:00,,
447,212,3006,1,12.99,0.0,2.99,2024-05-09T17:36:00,2024-05-09T17:36:00,,
448,212,2004,1,3.99,0.0,0.92,2024-05-09T17:36:00,2024-05-09T17:36:00,,
449,212,5007,1,89.99,0.0,20.7,2024-05-09T17:36:00,2024-05-09T17:36:00,,
450,212,2010,1,9.99,0.0,2.3,2024-05-09T17:36:00,2024-05-09T17:36:00,,
451,212,2018,1,45.99,0.0,10.58,2024-05-09T17:36:00,2024-05-09T17:36:00,,
452,213,2024,1,69.99,0.0,16.1,2023-11-12T16:55:00,2023-11-12T16:55:00,,
453,213,2028,1,29.99,3.0,6.21,2023-11-12T16:55:00,2023-11-12T16:55:00,,
454,214,2002,2,139.99,0.0,64.4,2024-03-01T12:43:00,2024-03-01T12:43:00,,
455,214,1018,1,32.99,0.0,7.59,2024-03-01T12:43:00,2024-03-01T12:43:00,,
456,215,2016,1,45.99,0.0,10.58,2023-10-25T12:27:00,2023-10-25T12:27:00,,
457,215,3001,1,22.99,2.3,4.76,2023-10-25T12:27:00,2023-10-25T12:27:00,,
458,216,5003,1,19.99,0.0,4.6,2023-11-27T19:05:00,2023-11-27T19:05:00,,
459,216,1002,1,165.99,8.3,36.27,2023-11-27T19:05:00,2023-11-27T19:05:00,,
460,217,5011,1,29.99,0.0,6.9,2024-04-15T11:58:00,2024-04-15T11:58:00,,
461,217,3003,1,18.99,0.0,4.37,2024-04-15T11:58:00,2024-04-15T11:58:00,,
462,218,2005,1,42.99,0.0,9.89,2023-03-02T11:40:00,2023-03-02T11:40:00,,
463,218,5006,1,249.99,12.5,54.62,2023-03-02T11:40:00,2023-03-02T11:40:00,,
464,218,1024,2,24.99,0.0,11.5,2023-03-02T11:40:00,2023-03-02T11:40:00,,
465,219,4005,2,189.99,19.0,83.03,2023-05-16T09:46:00,2023-05-16T09:46:00,,
466,219,3006,1,12.99,0.0,2.99,2023-05-16T09:46:00,2023-05-16T09:46:00,,
467,220,1014,1,32.99,0.0,7.59,2024-02-20T13:55:00,2024-02-20T13:55:00,,
468,220,3006,1,12.99,1.3,2.69,2024-02-20T13:55:00,2024-02-20T13:55:00,,
469,221,2015,2,119.99,0.0,55.2,2023-11-20T18:07:00,2023-11-20T18:07:00,,
470,221,1006,2,11.99,0.0,5.52,2023-11-20T18:07:00,2023-11-20T18:07:00,,
471,222,2018,1,45.99,2.3,10.05,2023-11-01T13:07:00,2023-11-01T13:07:00,,
472,222,1018,1,32.99,0.0,7.59,2023-11-01T13:07:00,2023-11-01T13:07:00,,
473,223,2001,1,159.99,0.0,36.8,2024-02-06T10:52:00,2024-02-06T10:52:00,,
474,223,4003,3,24.99,0.0,17.24,2024-02-06T10:52:00,2024-02-06T10:52:00,,
475,224,1035,1,59.99,0.0,13.8,2023-12-14T13:23:00,2023-12-14T13:23:00,,
476,225,5006,2,249.99,0.0,115.0,2023-12-27T22:37:00,2023-12-27T22:37:00,,
477,225,5010,2,35.99,3.6,15.73,2023-12-27T22:37:00,2023-12-27T22:37:00,,
478,225,5003,1,19.99,0.0,4.6,2023-12-27T22:37:00,2023-12-27T22:37:00,,
479,226,1015,1,69.99,0.0,16.1,2023-02-13T12:41:00,2023-02-13T12:41:00,,
480,226,2017,1,35.99,3.6,7.45,2023-02-13T12:41:00,2023-02-13T12:41:00,,
481,227,2021,2,149.99,0.0,69.0,2023-12-19T22:34:00,2023-12-19T22:34:00,,
482,227,5011,2,29.99,0.0,13.8,2023-12-19T22:34:00,2023-12-19T22:34:00,,
483,228,2003,3,145.99,0.0,100.73,2023-09-30T16:45:00,2023-09-30T16:45:00,,
484,228,1020,1,129.99,0.0,29.9,2023-09-30T16:45:00,2023-09-30T16:45:00,,
485,228,4008,1,24.99,0.0,5.75,2023-09-30T16:45:00,2023-09-30T16:45:00,,
486,229,1033,1,79.99,0.0,18.4,2023-03-06T20:11:00,2023-03-06T20:11:00,,
487,229,2027,2,24.99,0.0,11.5,2023-03-06T20:11:00,2023-03-06T20:11:00,,
488,230,2031,1,899.99,0.0,207.0,2024-04-10T22:32:00,2024-04-10T22:32:00,,
489,230,3003,2,18.99,0.0,8.74,2024-04-10T22:32:00,2024-04-10T22:32:00,,
490,231,1034,1,99.99,0.0,23.0,2023-05-28T15:49:00,2023-05-28T15:49:00,,
491,231,2009,1,16.99,0.85,3.71,2023-05-28T15:49:00,2023-05-28T15:49:00,,
492,232,2019,2,55.99,0.0,25.76,2024-05-08T11:55:00,2024-05-08T11:55:00,,
493,232,1035,1,59.99,0.0,13.8,2024-05-08T11:55:00,2024-05-08T11:55:00,,
494,232,2030,1,89.99,4.5,19.66,2024-05-08T11:55:00,2024-05-08T11:55:00,,
495,233,5010,2,35.99,3.6,15.73,2023-09-08T11:10:00,2023-09-08T11:10:00,,
496,233,1019,1,55.99,0.0,12.88,2023-09-08T11:10:00,2023-09-08T11:10:00,,
497,233,3001,1,22.99,0.0,5.29,2023-09-08T11:10:00,2023-09-08T11:10:00,,
498,234,2012,1,19.99,0.0,4.6,2023-11-25T09:55:00,2023-11-25T09:55:00,,
499,235,1033,2,79.99,0.0,36.8,2023-11-23T11:38:00,2023-11-23T11:38:00,,
500,235,2022,1,79.99,0.0,18.4,2023-11-23T11:38:00,2023-11-23T11:38:00,,
501,235,2020,1,199.99,0.0,46.0,2023-11-23T11:38:00,2023-11-23T11:38:00,,
502,236,1022,1,89.99,4.5,19.66,2023-10-07T15:25:00,2023-10-07T15:25:00,,
503,237,3007,3,15.99,0.0,11.03,2023-02-23T20:26:00,2023-02-23T20:26:00,,
504,238,1020,2,129.99,0.0,59.8,2023-03-18T22:25:00,2023-03-18T22:25:00,,
505,238,5011,2,29.99,0.0,13.8,2023-03-18T22:25:00,2023-03-18T22:25:00,,
506,238,2016,2,45.99,0.0,21.16,2023-03-18T22:25:00,2023-03-18T22:25:00,,
507,239,3001,3,22.99,0.0,15.86,2023-07-04T13:40:00,2023-07-04T13:40:00,,
508,239,5007,1,89.99,0.0,20.7,2023-07-04T13:40:00,2023-07-04T13:40:00,,
509,240,5001,2,15.99,0.0,7.36,2023-02-07T16:13:00,2023-02-07T16:13:00,,
510,241,5002,1,22.99,0.0,5.29,2023-06-30T13:09:00,2023-06-30T13:09:00,,
511,241,1009,1,15.99,0.0,3.68,2023-06-30T13:09:00,2023-06-30T13:09:00,,
512,242,4007,2,28.99,5.8,12.0,2023-11-25T11:36:00,2023-11-25T11:36:00,,
513,243,2029,1,129.99,6.5,28.4,2023-10-26T19:44:00,2023-10-26T19:44:00,,
514,243,1017,1,25.99,1.3,5.68,2023-10-26T19:44:00,2023-10-26T19:44:00,,
515,244,1014,2,32.99,6.6,13.66,2023-12-29T08:45:00,2023-12-29T08:45:00,,
516,244,4007,1,28.99,0.0,6.67,2023-12-29T08:45:00,2023-12-29T08:45:00,,
517,244,2022,2,79.99,0.0,36.8,2023-12-29T08:45:00,2023-12-29T08:45:00,,
518,245,3008,1,18.99,1.9,3.93,2023-03-29T21:44:00,2023-03-29T21:44:00,,
519,245,5002,1,22.99,0.0,5.29,2023-03-29T21:44:00,2023-03-29T21:44:00,,
520,246,4005,3,189.99,0.0,131.09,2023-08-17T21:18:00,2023-08-17T21:18:00,,
521,247,2020,1,199.99,0.0,46.0,2023-02-07T22:56:00,2023-02-07T22:56:00,,
522,247,2013,1,45.99,2.3,10.05,2023-02-07T22:56:00,2023-02-07T22:56:00,,
523,247,2014,1,89.99,4.5,19.66,2023-02-07T22:56:00,2023-02-07T22:56:00,,
524,248,1011,1,29.99,0.0,6.9,2023-03-27T21:10:00,2023-03-27T21:10:00,,
525,248,3007,1,15.99,0.0,3.68,2023-03-27T21:10:00,2023-03-27T21:10:00,,
526,248,1002,2,165.99,16.6,72.54,2023-03-27T21:10:00,2023-03-27T21:10:00,,
527,249,2020,1,199.99,0.0,46.0,2023-07-03T09:20:00,2023-07-03T09:20:00,,
528,250,1031,3,42.99,6.45,28.18,2023-12-09T12:00:00,2023-12-09T12:00:00,,
529,250,4007,2,28.99,0.0,13.34,2023-12-09T12:00:00,2023-12-09T12:00:00,,
530,250,2005,1,42.99,0.0,9.89,2023-12-09T12:00:00,2023-12-09T12:00:00,,
531,250,2028,2,29.99,3.0,13.11,2023-12-09T12:00:00,2023-12-09T12:00:00,,
532,250,1029,1,119.99,0.0,27.6,2023-12-09T12:00:00,2023-12-09T12:00:00,,
533,251,2020,1,199.99,0.0,46.0,2024-01-21T18:11:00,2024-01-21T18:11:00,,
534,251,1027,2,39.99,8.0,16.56,2024-01-21T18:11:00,2024-01-21T18:11:00,,
535,251,2024,1,69.99,0.0,16.1,2024-01-21T18:11:00,2024-01-21T18:11:00,,
536,252,1029,1,119.99,0.0,27.6,2024-02-21T11:49:00,2024-02-21T11:49:00,,
537,252,5007,2,89.99,0.0,41.4,2024-02-21T11:49:00,2024-02-21T11:49:00,,
538,253,1017,2,25.99,0.0,11.96,2023-01-20T11:41:00,2023-01-20T11:41:00,,
539,253,1012,1,18.99,0.0,4.37,2023-01-20T11:41:00,2023-01-20T11:41:00,,
540,254,2027,1,24.99,2.5,5.17,2023-02-03T14:46:00,2023-02-03T14:46:00,,
541,254,5001,1,15.99,1.6,3.31,2023-02-03T14:46:00,2023-02-03T14:46:00,,
542,254,4001,1,12.99,1.3,2.69,2023-02-03T14:46:00,2023-02-03T14:46:00,,
543,255,2024,3,69.99,10.5,45.88,2024-04-01T17:00:00,2024-04-01T17:00:00,,
544,255,2017,1,35.99,0.0,8.28,2024-04-01T17:00:00,2024-04-01T17:00:00,,
545,255,2023,1,39.99,0.0,9.2,2024-04-01T17:00:00,2024-04-01T17:00:00,,
546,256,3005,1,159.99,0.0,36.8,2023-02-05T18:35:00,2023-02-05T18:35:00,,
547,256,4006,1,299.99,0.0,69.0,2023-02-05T18:35:00,2023-02-05T18:35:00,,
548,256,2023,2,39.99,0.0,18.4,2023-02-05T18:35:00,2023-02-05T18:35:00,,
549,257,1033,1,79.99,0.0,18.4,2023-09-07T12:51:00,2023-09-07T12:51:00,,
550,257,1016,2,35.99,0.0,16.56,2023-09-07T12:51:00,2023-09-07T12:51:00,,
551,257,3003,2,18.99,3.8,7.86,2023-09-07T12:51:00,2023-09-07T12:51:00,,
552,258,3008,1,18.99,0.95,4.15,2023-04-03T11:08:00,2023-04-03T11:08:00,,
553,259,1004,1,8.99,0.0,2.07,2023-02-02T18:19:00,2023-02-02T18:19:00,,
554,259,4003,2,24.99,5.0,10.35,2023-02-02T18:19:00,2023-02-02T18:19:00,,
555,260,1012,1,18.99,0.0,4.37,2023-10-14T20:49:00,2023-10-14T20:49:00,,
556,260,1031,2,42.99,0.0,19.78,2023-10-14T20:49:00,2023-10-14T20:49:00,,
557,261,1002,1,165.99,8.3,36.27,2023-06-09T09:22:00,2023-06-09T09:22:00,,
558,261,2019,1,55.99,5.6,11.59,2023-06-09T09:22:00,2023-06-09T09:22:00,,
559,262,2029,1,129.99,13.0,26.91,2023-05-26T22:28:00,2023-05-26T22:28:00,,
560,262,2019,2,55.99,11.2,23.18,2023-05-26T22:28:00,2023-05-26T22:28:00,,
561,262,3008,1,18.99,0.0,4.37,2023-05-26T22:28:00,2023-05-26T22:28:00,,
562,263,5005,3,599.99,180.0,372.59,2023-08-05T21:02:00,2023-08-05T21:02:00,,
563,264,2005,1,42.99,4.3,8.9,2023-02-15T09:16:00,2023-02-15T09:16:00,,
564,264,1029,1,119.99,6.0,26.22,2023-02-15T09:16:00,2023-02-15T09:16:00,,
565,264,2021,1,149.99,0.0,34.5,2023-02-15T09:16:00,2023-02-15T09:16:00,,
566,264,1005,2,45.99,9.2,19.04,2023-02-15T09:16:00,2023-02-15T09:16:00,,
567,264,5003,1,19.99,0.0,4.6,2023-02-15T09:16:00,2023-02-15T09:16:00,,
