order_id,customer_id,order_date,payment_method_id,session_id,order_status,subtotal_amount,discount_amount,tax_amount,shipping_amount,total_amount,created_at,updated_at,,
193,189,2023-07-10T18:01:00,4,3430,completed,129.45,0.0,29.77,25.99,185.21,2023-07-10T18:01:00,2023-07-10T18:01:00,,
194,48,2023-11-30T18:22:00,2,2270,completed,455.51,0.0,104.77,15.99,576.27,2023-11-30T18:22:00,2023-11-30T18:22:00,,
195,55,2023-02-08T15:51:00,1,1995,completed,143.75,0.0,33.06,15.99,192.8,2023-02-08T15:51:00,2023-02-08T15:51:00,,
196,128,2023-02-27T13:20:00,4,2339,completed,205.34,41.07,37.78,25.99,228.04,2023-02-27T13:20:00,2023-02-27T13:20:00,,
197,115,2023-08-26T10:14:00,1,885,processing,643.24,32.16,140.55,0,751.63,2023-08-26T10:14:00,2023-08-26T10:14:00,,
198,49,2024-01-24T14:24:00,6,763,completed,300.49,15.02,65.66,0,351.13,2024-01-24T14:24:00,2024-01-24T14:24:00,,
199,120,2023-07-27T11:20:00,1,2425,completed,555.57,55.56,115.0,19.99,635.0,2023-07-27T11:20:00,2023-07-27T11:20:00,,
200,100,2024-02-22T17:48:00,3,1572,completed,125.15,6.26,27.34,19.99,166.22,2024-02-22T17:48:00,2024-02-22T17:48:00,,
201,44,2023-07-14T14:50:00,4,2115,completed,783.62,117.54,153.2,0,819.28,2023-07-14T14:50:00,2023-07-14T14:50:00,,
202,44,2024-05-12T18:27:00,5,147,completed,151.96,7.6,33.2,0,177.56,2024-05-12T18:27:00,2024-05-12T18:27:00,,
203,51,2023-06-01T18:27:00,1,2973,shipped,481.79,0.0,110.81,25.99,618.59,2023-06-01T18:27:00,2023-06-01T18:27:00,,
204,127,2023-12-24T20:08:00,6,1221,completed,776.42,77.64,160.72,15.99,875.49,2023-12-24T20:08:00,2023-12-24T20:08:00,,
205,76,2023-07-23T15:44:00,1,877,completed,554.56,27.73,121.17,0,648.0,2023-07-23T15:44:00,2023-07-23T15:44:00,,
206,1,2023-09-20T08:48:00,2,1125,completed,561.76,84.26,109.83,25.99,613.32,2023-09-20T08:48:00,2023-09-20T08:48:00,,
207,121,2023-04-24T22:00:00,1,125,completed,658.67,131.73,121.2,25.99,674.13,2023-04-24T22:00:00,2023-04-24T22:00:00,,
208,47,2023-03-08T09:40:00,3,2553,completed,126.95,19.04,24.82,0,132.73,2023-03-08T09:40:00,2023-03-08T09:40:00,,
209,87,2024-02-25T13:47:00,6,1108,completed,436.03,0.0,100.29,0,536.32,2024-02-25T13:47:00,2024-02-25T13:47:00,,
210,123,2024-02-08T17:06:00,4,1608,completed,446.11,66.92,87.21,0,466.4,2024-02-08T17:06:00,2024-02-08T17:06:00,,
211,86,2024-01-03T19:03:00,7,913,completed,697.84,139.57,128.4,0,686.67,2024-01-03T19:03:00,2024-01-03T19:03:00,,
212,65,2024-05-09T17:36:00,2,2672,cancelled,487.59,0.0,112.15,15.99,615.73,2024-05-09T17:36:00,2024-05-09T17:36:00,,
213,45,2023-11-12T16:55:00,3,1451,processing,203.27,10.16,44.42,19.99,257.52,2023-11-12T16:55:00,2023-11-12T16:55:00,,
214,119,2024-03-01T12:43:00,2,1937,shipped,319.34,15.97,69.78,15.99,389.14,2024-03-01T12:43:00,2024-03-01T12:43:00,,
215,198,2023-10-25T12:27:00,1,2720,shipped,281.26,0.0,64.69,15.99,361.94,2023-10-25T12:27:00,2023-10-25T12:27:00,,
216,27,2023-11-27T19:05:00,7,2090,completed,636.0,63.6,131.65,0,704.05,2023-11-27T19:05:00,2023-11-27T19:05:00,,
217,173,2024-04-15T11:58:00,4,501,completed,264.9,0.0,60.93,25.99,351.82,2024-04-15T11:58:00,2024-04-15T11:58:00,,
218,106,2023-03-02T11:40:00,1,2731,shipped,314.03,47.1,61.39,19.99,348.31,2023-03-02T11:40:00,2023-03-02T11:40:00,,
219,11,2023-05-16T09:46:00,4,334,completed,777.13,116.57,151.93,0,812.49,2023-05-16T09:46:00,2023-05-16T09:46:00,,
220,104,2024-02-20T13:55:00,5,295,shipped,517.43,103.49,95.21,0,509.15,2024-02-20T13:55:00,2024-02-20T13:55:00,,
221,26,2023-11-20T18:07:00,1,2229,completed,462.68,0.0,106.42,19.99,589.09,2023-11-20T18:07:00,2023-11-20T18:07:00,,
222,25,2023-11-01T13:07:00,7,3023,shipped,751.55,75.16,155.57,15.99,847.95,2023-11-01T13:07:00,2023-11-01T13:07:00,,
223,4,2024-02-06T10:52:00,4,706,processing,214.25,0.0,49.28,25.99,289.52,2024-02-06T10:52:00,2024-02-06T10:52:00,,
224,186,2023-12-14T13:23:00,1,998,completed,623.81,0.0,143.48,19.99,787.28,2023-12-14T13:23:00,2023-12-14T13:23:00,,
225,128,2023-12-27T22:37:00,2,3401,shipped,471.61,94.32,86.78,0,464.07,2023-12-27T22:37:00,2023-12-27T22:37:00,,
226,45,2023-02-13T12:41:00,7,1182,cancelled,257.49,0.0,59.22,15.99,332.7,2023-02-13T12:41:00,2023-02-13T12:41:00,,
227,23,2023-12-19T22:34:00,2,615,completed,755.67,151.13,139.04,25.99,769.57,2023-12-19T22:34:00,2023-12-19T22:34:00,,
228,190,2023-09-30T16:45:00,7,2071,shipped,730.53,109.58,142.82,15.99,779.76,2023-09-30T16:45:00,2023-09-30T16:45:00,,
229,181,2023-03-06T20:11:00,4,2935,completed,332.07,0.0,76.38,0,408.45,2023-03-06T20:11:00,2023-03-06T20:11:00,,
230,61,2024-04-10T22:32:00,4,1360,completed,489.5,73.42,95.7,0,511.78,2024-04-10T22:32:00,2024-04-10T22:32:00,,
231,114,2023-05-28T15:49:00,5,1054,completed,395.79,0.0,91.03,19.99,506.81,2023-05-28T15:49:00,2023-05-28T15:49:00,,
232,85,2024-05-08T11:55:00,4,1548,cancelled,581.26,87.19,113.64,0,607.71,2024-05-08T11:55:00,2024-05-08T11:55:00,,
233,59,2023-09-08T11:10:00,4,674,processing,92.85,18.57,17.08,0,91.36,2023-09-08T11:10:00,2023-09-08T11:10:00,,
234,145,2023-11-25T09:55:00,6,1399,processing,618.55,0.0,142.27,19.99,780.81,2023-11-25T09:55:00,2023-11-25T09:55:00,,
235,188,2023-11-23T11:38:00,6,2675,processing,670.1,33.51,146.42,0,783.01,2023-11-23T11:38:00,2023-11-23T11:38:00,,
236,139,2023-10-07T15:25:00,7,1397,completed,539.08,80.86,105.39,25.99,589.6,2023-10-07T15:25:00,2023-10-07T15:25:00,,
237,85,2023-02-23T20:26:00,1,1354,completed,519.69,51.97,107.58,0,575.3,2023-02-23T20:26:00,2023-02-23T20:26:00,,
238,9,2023-03-18T22:25:00,2,433,completed,500.6,100.12,92.11,0,492.59,2023-03-18T22:25:00,2023-03-18T22:25:00,,
239,197,2023-07-04T13:40:00,1,2429,completed,437.47,43.75,90.56,0,484.28,2023-07-04T13:40:00,2023-07-04T13:40:00,,
240,194,2023-02-07T16:13:00,1,622,completed,99.32,9.93,20.56,0,109.95,2023-02-07T16:13:00,2023-02-07T16:13:00,,
241,148,2023-06-30T13:09:00,1,2185,processing,311.56,0.0,71.66,15.99,399.21,2023-06-30T13:09:00,2023-06-30T13:09:00,,
242,41,2023-11-25T11:36:00,4,1191,completed,716.52,0.0,164.8,0,881.32,2023-11-25T11:36:00,2023-11-25T11:36:00,,
243,178,2023-10-26T19:44:00,2,389,shipped,359.21,71.84,66.1,25.99,379.46,2023-10-26T19:44:00,2023-10-26T19:44:00,,
244,178,2023-12-29T08:45:00,1,2639,completed,161.23,0.0,37.08,0,198.31,2023-12-29T08:45:00,2023-12-29T08:45:00,,
245,7,2023-03-29T21:44:00,5,871,completed,607.73,121.55,111.82,19.99,617.99,2023-03-29T21:44:00,2023-03-29T21:44:00,,
246,198,2023-08-17T21:18:00,1,3263,completed,248.98,0.0,57.27,15.99,322.24,2023-08-17T21:18:00,2023-08-17T21:18:00,,
247,187,2023-02-07T22:56:00,3,260,completed,650.66,130.13,119.72,15.99,656.24,2023-02-07T22:56:00,2023-02-07T22:56:00,,
248,166,2023-03-27T21:10:00,2,1776,completed,724.97,144.99,133.4,25.99,739.37,2023-03-27T21:10:00,2023-03-27T21:10:00,,
249,44,2023-07-03T09:20:00,4,3203,completed,522.14,104.43,96.07,0,513.78,2023-07-03T09:20:00,2023-07-03T09:20:00,,
250,99,2023-12-09T12:00:00,3,468,cancelled,102.71,20.54,18.9,0,101.07,2023-12-09T12:00:00,2023-12-09T12:00:00,,
251,97,2024-01-21T18:11:00,3,2667,completed,221.99,44.4,40.85,15.99,234.43,2024-01-21T18:11:00,2024-01-21T18:11:00,,
252,187,2024-02-21T11:49:00,1,463,processing,584.29,58.43,120.95,25.99,672.8,2024-02-21T11:49:00,2024-02-21T11:49:00,,
253,50,2023-01-20T11:41:00,1,3467,completed,588.12,117.62,108.22,19.99,598.71,2023-01-20T11:41:00,2023-01-20T11:41:00,,
254,112,2023-02-03T14:46:00,5,2620,completed,198.25,0.0,45.6,0,243.85,2023-02-03T14:46:00,2023-02-03T14:46:00,,
255,190,2024-04-01T17:00:00,1,2827,processing,85.66,0.0,19.7,25.99,131.35,2024-04-01T17:00:00,2024-04-01T17:00:00,,
256,160,2023-02-05T18:35:00,6,3235,completed,697.51,0.0,160.43,0,857.94,2023-02-05T18:35:00,2023-02-05T18:35:00,,
257,80,2023-09-07T12:51:00,4,279,cancelled,792.18,118.83,154.87,0,828.22,2023-09-07T12:51:00,2023-09-07T12:51:00,,
258,38,2023-04-03T11:08:00,4,1276,cancelled,691.07,0.0,158.95,0,850.02,2023-04-03T11:08:00,2023-04-03T11:08:00,,
259,148,2023-02-02T18:19:00,1,2105,completed,208.62,0.0,47.98,15.99,272.59,2023-02-02T18:19:00,2023-02-02T18:19:00,,
260,160,2023-10-14T20:49:00,1,2927,completed,303.29,45.49,59.29,15.99,333.08,2023-10-14T20:49:00,2023-10-14T20:49:00,,
261,30,2023-06-09T09:22:00,2,1087,completed,445.96,0.0,102.57,0,548.53,2023-06-09T09:22:00,2023-06-09T09:22:00,,
262,114,2023-05-26T22:28:00,4,58,completed,784.88,0.0,180.52,0,965.4,2023-05-26T22:28:00,2023-05-26T22:28:00,,
263,189,2023-08-05T21:02:00,6,2296,completed,293.11,0.0,67.42,0,360.53,2023-08-05T21:02:00,2023-08-05T21:02:00,,
264,40,2023-02-15T09:16:00,4,120,completed,476.87,23.84,104.2,15.99,573.22,2023-02-15T09:16:00,2023-02-15T09:16:00,,
265,162,2023-02-05T17:39:00,3,467,completed,796.63,0.0,183.22,0,979.85,2023-02-05T17:39:00,2023-02-05T17:39:00,,
266,149,2023-12-03T18:50:00,1,785,completed,467.66,0.0,107.56,25.99,601.21,2023-12-03T18:50:00,2023-12-03T18:50:00,,
267,1,2024-02-22T18:01:00,6,816,cancelled,452.97,0.0,104.18,25.99,583.14,2024-02-22T18:01:00,2024-02-22T18:01:00,,
268,141,2023-01-25T19:17:00,2,3066,processing,565.69,0.0,130.11,0,695.8,2023-01-25T19:17:00,2023-01-25T19:17:00,,
269,116,2024-03-18T10:03:00,6,2875,completed,238.96,35.84,46.72,0,249.84,2024-03-18T10:03:00,2024-03-18T10:03:00,,
270,161,2024-03-08T16:03:00,1,3085,completed,353.3,35.33,73.13,0,391.1,2024-03-08T16:03:00,2024-03-08T16:03:00,,
271,47,2024-03-25T10:48:00,3,1599,completed,364.37,18.22,79.61,0,425.76,2024-03-25T10:48:00,2024-03-25T10:48:00,,
272,89,2023-11-21T10:41:00,6,2494,completed,395.4,0.0,90.94,25.99,512.33,2023-11-21T10:41:00,2023-11-21T10:41:00,,
273,86,2024-03-12T22:35:00,5,1773,completed,795.29,79.53,164.62,15.99,896.37,2024-03-12T22:35:00,2024-03-12T22:35:00,,
274,96,2023-04-17T14:18:00,4,52,completed,644.56,128.91,118.6,0,634.25,2023-04-17T14:18:00,2023-04-17T14:18:00,,
275,101,2023-07-08T14:22:00,1,665,processing,214.82,0.0,49.41,0,264.23,2023-07-08T14:22:00,2023-07-08T14:22:00,,
276,2,2023-04-28T18:53:00,3,2983,completed,779.48,38.97,170.32,19.99,930.82,2023-04-28T18:53:00,2023-04-28T18:53:00,,
277,163,2023-08-17T23:11:00,1,10,completed,688.11,0.0,158.27,19.99,866.37,2023-08-17T23:11:00,2023-08-17T23:11:00,,
278,87,2023-05-12T19:46:00,1,821,completed,796.57,159.31,146.57,0,783.83,2023-05-12T19:46:00,2023-05-12T19:46:00,,
279,76,2023-04-08T14:17:00,3,526,completed,235.22,0.0,54.1,0,289.32,2023-04-08T14:17:00,2023-04-08T14:17:00,,
280,4,2023-02-16T12:00:00,1,2215,completed,539.68,53.97,111.71,0,597.42,2023-02-16T12:00:00,2023-02-16T12:00:00,,
281,68,2024-03-02T15:01:00,2,3250,completed,499.48,49.95,103.39,0,552.92,2024-03-02T15:01:00,2024-03-02T15:01:00,,
282,91,2023-12-29T09:09:00,2,2235,completed,95.14,4.76,20.79,0,111.17,2023-12-29T09:09:00,2023-12-29T09:09:00,,
283,51,2023-04-07T19:00:00,1,11,completed,650.88,0.0,149.7,25.99,826.57,2023-04-07T19:00:00,2023-04-07T19:00:00,,
284,74,2023-07-27T18:53:00,1,1013,completed,119.83,23.97,22.05,0,117.91,2023-07-27T18:53:00,2023-07-27T18:53:00,,
285,126,2023-06-24T10:32:00,2,3087,completed,635.45,0.0,146.15,0,781.6,2023-06-24T10:32:00,2023-06-24T10:32:00,,
286,184,2023-12-03T12:40:00,6,984,completed,340.94,51.14,66.65,0,356.45,2023-12-03T12:40:00,2023-12-03T12:40:00,,
287,148,2023-03-16T14:43:00,7,1409,processing,91.28,0.0,20.99,19.99,132.26,2023-03-16T14:43:00,2023-03-16T14:43:00,,
288,10,2023-09-25T14:13:00,3,1349,completed,549.67,0.0,126.42,15.99,692.08,2023-09-25T14:13:00,2023-09-25T14:13:00,,
289,15,2024-02-02T21:19:00,4,1063,completed,356.56,0.0,82.01,0,438.57,2024-02-02T21:19:00,2024-02-02T21:19:00,,
290,30,2024-01-16T11:38:00,2,1313,cancelled,637.34,0.0,146.59,15.99,799.92,2024-01-16T11:38:00,2024-01-16T11:38:00,,
291,161,2024-02-09T18:45:00,3,1342,completed,687.11,0.0,158.04,0,845.15,2024-02-09T18:45:00,2024-02-09T18:45:00,,
292,167,2024-02-16T14:07:00,4,42,completed,411.8,61.77,80.51,19.99,450.53,2024-02-16T14:07:00,2024-02-16T14:07:00,,
293,69,2023-03-28T13:53:00,6,2061,completed,386.59,57.99,75.58,15.99,420.17,2023-03-28T13:53:00,2023-03-28T13:53:00,,
294,33,2023-09-14T16:52:00,4,2557,completed,96.73,4.84,21.13,0,113.02,2023-09-14T16:52:00,2023-09-14T16:52:00,,
295,94,2023-10-19T09:14:00,1,459,completed,482.4,0.0,110.95,0,593.35,2023-10-19T09:14:00,2023-10-19T09:14:00,,
296,33,2023-07-13T20:26:00,5,3030,completed,487.49,73.12,95.31,15.99,525.67,2023-07-13T20:26:00,2023-07-13T20:26:00,,
297,32,2023-06-10T13:13:00,3,2109,completed,169.71,25.46,33.18,15.99,193.42,2023-06-10T13:13:00,2023-06-10T13:13:00,,
298,195,2023-01-27T11:18:00,3,1362,completed,552.73,55.27,114.42,0,611.88,2023-01-27T11:18:00,2023-01-27T11:18:00,,
299,77,2024-04-17T23:19:00,6,3340,completed,357.18,0.0,82.15,15.99,455.32,2024-04-17T23:19:00,2024-04-17T23:19:00,,
300,170,2023-04-19T13:35:00,2,551,shipped,393.31,0.0,90.46,0,483.77,2023-04-19T13:35:00,2023-04-19T13:35:00,,
301,52,2023-04-23T17:44:00,1,3164,completed,445.56,22.28,97.35,0,520.63,2023-04-23T17:44:00,2023-04-23T17:44:00,,
302,54,2024-01-21T13:21:00,1,2179,cancelled,454.27,0.0,104.48,0,558.75,2024-01-21T13:21:00,2024-01-21T13:21:00,,
303,6,2023-01-20T10:22:00,7,3489,completed,427.29,0.0,98.28,0,525.57,2023-01-20T10:22:00,2023-01-20T10:22:00,,
304,131,2023-10-11T16:36:00,5,983,completed,263.68,0.0,60.65,25.99,350.32,2023-10-11T16:36:00,2023-10-11T16:36:00,,
305,63,2023-09-23T14:44:00,4,2743,completed,631.87,0.0,145.33,25.99,803.19,2023-09-23T14:44:00,2023-09-23T14:44:00,,
306,120,2023-08-07T17:18:00,5,1789,completed,514.35,0.0,118.3,15.99,648.64,2023-08-07T17:18:00,2023-08-07T17:18:00,,
307,131,2024-04-25T09:12:00,4,2040,completed,101.4,10.14,20.99,0,112.25,2024-04-25T09:12:00,2024-04-25T09:12:00,,
308,185,2023-08-30T19:29:00,1,2295,cancelled,571.4,0.0,131.42,19.99,722.81,2023-08-30T19:29:00,2023-08-30T19:29:00,,
309,68,2024-03-30T16:26:00,2,664,completed,232.8,11.64,50.87,19.99,292.02,2024-03-30T16:26:00,2024-03-30T16:26:00,,
310,34,2024-03-06T22:36:00,1,3287,completed,366.35,36.64,75.83,15.99,421.53,2024-03-06T22:36:00,2024-03-06T22:36:00,,
311,158,2024-02-09T14:00:00,4,2457,completed,358.33,0.0,82.42,19.99,460.74,2024-02-09T14:00:00,2024-02-09T14:00:00,,
312,89,2023-06-17T17:47:00,4,2113,completed,754.36,37.72,164.83,0,881.47,2023-06-17T17:47:00,2023-06-17T17:47:00,,
313,120,2024-03-21T17:17:00,2,3372,completed,656.66,98.5,128.38,19.99,706.53,2024-03-21T17:17:00,2024-03-21T17:17:00,,
314,172,2023-11-30T20:40:00,1,1357,cancelled,422.75,21.14,92.37,0,493.98,2023-11-30T20:40:00,2023-11-30T20:40:00,,
315,148,2024-01-11T13:53:00,3,931,processing,76.57,11.49,14.97,25.99,106.04,2024-01-11T13:53:00,2024-01-11T13:53:00,,
316,164,2023-09-21T11:45:00,4,2368,completed,307.8,30.78,63.71,0,340.73,2023-09-21T11:45:00,2023-09-21T11:45:00,,
317,20,2024-01-25T22:05:00,2,377,completed,298.01,44.7,58.26,15.99,327.56,2024-01-25T22:05:00,2024-01-25T22:05:00,,
318,123,2023-03-01T14:13:00,3,3271,completed,677.67,0.0,155.86,0,833.53,2023-03-01T14:13:00,2023-03-01T14:13:00,,
319,58,2023-04-24T22:32:00,4,750,processing,454.81,90.96,83.69,15.99,463.53,2023-04-24T22:32:00,2023-04-24T22:32:00,,
320,150,2024-05-06T14:59:00,5,619,completed,769.51,0.0,176.99,0,946.5,2024-05-06T14:59:00,2024-05-06T14:59:00,,
321,79,2023-02-02T15:36:00,1,1420,shipped,679.87,135.97,125.1,0,669.0,2023-02-02T15:36:00,2023-02-02T15:36:00,,
322,129,2023-06-28T22:24:00,1,356,completed,780.11,39.01,170.45,0,911.55,2023-06-28T22:24:00,2023-06-28T22:24:00,,
323,40,2023-07-28T09:32:00,6,575,completed,416.24,41.62,86.16,19.99,480.77,2023-07-28T09:32:00,2023-07-28T09:32:00,,
324,81,2023-05-20T09:06:00,2,2284,shipped,509.34,76.4,99.58,25.99,558.51,2023-05-20T09:06:00,2023-05-20T09:06:00,,
325,21,2024-02-06T20:31:00,1,2584,completed,180.83,0.0,41.59,0,222.42,2024-02-06T20:31:00,2024-02-06T20:31:00,,
326,4,2023-11-23T10:22:00,1,2894,cancelled,248.07,24.81,51.35,15.99,290.6,2023-11-23T10:22:00,2023-11-23T10:22:00,,
327,154,2023-12-04T20:05:00,2,3313,cancelled,96.64,14.5,18.89,15.99,117.02,2023-12-04T20:05:00,2023-12-04T20:05:00,,
328,131,2023-05-11T22:07:00,4,2766,cancelled,191.66,0.0,44.08,25.99,261.73,2023-05-11T22:07:00,2023-05-11T22:07:00,,
329,108,2023-04-27T20:21:00,1,3241,processing,176.79,26.52,34.56,0,184.83,2023-04-27T20:21:00,2023-04-27T20:21:00,,
330,171,2023-06-14T21:24:00,6,2458,completed,317.26,31.73,65.67,15.99,367.19,2023-06-14T21:24:00,2023-06-14T21:24:00,,
331,164,2024-02-25T18:24:00,3,3457,completed,654.04,65.4,135.39,15.99,740.02,2024-02-25T18:24:00,2024-02-25T18:24:00,,
332,94,2023-10-03T16:33:00,1,462,cancelled,177.09,0.0,40.73,25.99,243.81,2023-10-03T16:33:00,2023-10-03T16:33:00,,
333,104,2023-06-29T21:27:00,7,99,completed,579.09,0.0,133.19,0,712.28,2023-06-29T21:27:00,2023-06-29T21:27:00,,
334,5,2023-12-12T21:45:00,4,965,completed,236.45,23.64,48.95,25.99,287.75,2023-12-12T21:45:00,2023-12-12T21:45:00,,
335,183,2023-06-18T21:06:00,1,1225,completed,698.23,0.0,160.59,15.99,874.81,2023-06-18T21:06:00,2023-06-18T21:06:00,,
336,130,2023-12-17T11:35:00,4,2392,completed,241.31,48.26,44.4,0,237.45,2023-12-17T11:35:00,2023-12-17T11:35:00,,
337,191,2023-12-18T20:10:00,4,696,processing,671.2,134.24,123.5,25.99,686.45,2023-12-18T20:10:00,2023-12-18T20:10:00,,
338,93,2023-11-25T16:09:00,1,321,completed,763.52,38.18,166.83,19.99,912.16,2023-11-25T16:09:00,2023-11-25T16:09:00,,
339,5,2023-04-01T23:22:00,6,1993,completed,791.59,158.32,145.65,0,778.92,2023-04-01T23:22:00,2023-04-01T23:22:00,,
340,124,2023-06-09T13:59:00,7,1353,completed,216.17,0.0,49.72,25.99,291.88,2023-06-09T13:59:00,2023-06-09T13:59:00,,
341,196,2023-12-01T19:45:00,6,1496,completed,561.46,84.22,109.77,0,587.01,2023-12-01T19:45:00,2023-12-01T19:45:00,,
342,59,2023-07-23T14:33:00,2,1484,cancelled,669.1,100.36,130.81,0,699.55,2023-07-23T14:33:00,2023-07-23T14:33:00,,
343,96,2023-06-10T09:08:00,5,985,completed,236.2,0.0,54.33,25.99,316.52,2023-06-10T09:08:00,2023-06-10T09:08:00,,
344,79,2023-11-03T13:30:00,1,912,completed,554.21,55.42,114.72,19.99,633.5,2023-11-03T13:30:00,2023-11-03T13:30:00,,
345,174,2024-01-21T10:36:00,2,2343,processing,385.34,38.53,79.77,15.99,442.57,2024-01-21T10:36:00,2024-01-21T10:36:00,,
346,185,2023-01-23T22:38:00,1,2139,completed,769.49,76.95,159.28,0,851.82,2023-01-23T22:38:00,2023-01-23T22:38:00,,
347,193,2023-02-12T11:48:00,3,2345,completed,122.79,12.28,25.42,0,135.93,2023-02-12T11:48:00,2023-02-12T11:48:00,,
348,182,2023-11-22T13:43:00,1,3304,completed,447.26,0.0,102.87,0,550.13,2023-11-22T13:43:00,2023-11-22T13:43:00,,
349,90,2023-04-01T21:20:00,2,3145,completed,370.62,0.0,85.24,0,455.86,2023-04-01T21:20:00,2023-04-01T21:20:00,,
350,7,2023-12-20T19:15:00,4,355,completed,774.51,154.9,142.51,0,762.12,2023-12-20T19:15:00,2023-12-20T19:15:00,,
351,108,2023-02-11T09:58:00,6,1222,processing,123.28,12.33,25.52,0,136.47,2023-02-11T09:58:00,2023-02-11T09:58:00,,
352,83,2023-12-15T12:12:00,7,1269,completed,486.03,72.9,95.02,0,508.15,2023-12-15T12:12:00,2023-12-15T12:12:00,,
353,29,2023-05-10T09:00:00,5,2903,completed,367.26,0.0,84.47,25.99,477.72,2023-05-10T09:00:00,2023-05-10T09:00:00,,
354,53,2023-10-04T08:56:00,2,18,completed,160.72,0.0,36.97,0,197.69,2023-10-04T08:56:00,2023-10-04T08:56:00,,
355,2,2024-04-10T22:54:00,1,1653,completed,558.37,111.67,102.74,0,549.44,2024-04-10T22:54:00,2024-04-10T22:54:00,,
356,90,2023-09-07T11:47:00,2,359,processing,215.86,21.59,44.68,25.99,264.94,2023-09-07T11:47:00,2023-09-07T11:47:00,,
357,100,2023-09-29T09:01:00,1,1317,completed,552.02,27.6,120.62,25.99,671.03,2023-09-29T09:01:00,2023-09-29T09:01:00,,
358,40,2023-08-31T19:24:00,7,878,completed,783.34,0.0,180.17,0,963.51,2023-08-31T19:24:00,2023-08-31T19:24:00,,
359,162,2023-04-20T19:03:00,4,1489,shipped,74.47,3.72,16.27,25.99,113.01,2023-04-20T19:03:00,2023-04-20T19:03:00,,
360,126,2024-04-17T14:54:00,5,176,processing,82.14,12.32,16.06,19.99,105.87,2024-04-17T14:54:00,2024-04-17T14:54:00,,
361,62,2023-11-23T19:01:00,7,1514,completed,730.65,146.13,134.44,0,718.96,2023-11-23T19:01:00,2023-11-23T19:01:00,,
362,68,2024-02-06T20:16:00,3,1187,completed,350.48,0.0,80.61,0,431.09,2024-02-06T20:16:00,2024-02-06T20:16:00,,
363,200,2023-07-05T12:25:00,5,3390,completed,652.42,0.0,150.06,15.99,818.47,2023-07-05T12:25:00,2023-07-05T12:25:00,,
364,32,2023-06-03T14:56:00,1,3102,completed,745.53,111.83,145.75,0,779.45,2023-06-03T14:56:00,2023-06-03T14:56:00,,
365,118,2024-03-26T12:52:00,2,2231,completed,487.52,73.13,95.31,19.99,529.69,2024-03-26T12:52:00,2024-03-26T12:52:00,,
366,59,2023-12-10T13:47:00,3,525,shipped,709.7,106.45,138.75,0,742.0,2023-12-10T13:47:00,2023-12-10T13:47:00,,
367,7,2023-11-12T15:17:00,4,2710,completed,571.15,85.67,111.66,0,597.14,2023-11-12T15:17:00,2023-11-12T15:17:00,,
368,133,2024-03-20T19:58:00,2,3068,completed,717.49,0.0,165.02,0,882.51,2024-03-20T19:58:00,2024-03-20T19:58:00,,
369,90,2023-08-11T14:00:00,2,2450,processing,265.63,26.56,54.99,0,294.06,2023-08-11T14:00:00,2023-08-11T14:00:00,,
370,162,2023-05-02T09:26:00,5,1975,shipped,518.17,77.73,101.3,19.99,561.73,2023-05-02T09:26:00,2023-05-02T09:26:00,,
371,112,2023-04-14T17:46:00,4,2912,completed,202.8,40.56,37.32,0,199.56,2023-04-14T17:46:00,2023-04-14T17:46:00,,
372,189,2023-07-16T19:37:00,3,2495,shipped,717.18,107.58,140.21,25.99,775.8,2023-07-16T19:37:00,2023-07-16T19:37:00,,
373,185,2024-04-12T18:59:00,3,751,shipped,745.21,111.78,145.69,0,779.12,2024-04-12T18:59:00,2024-04-12T18:59:00,,
374,74,2024-03-14T22:47:00,2,3132,completed,210.81,21.08,43.64,15.99,249.36,2024-03-14T22:47:00,2024-03-14T22:47:00,,
375,116,2023-10-31T12:35:00,1,800,completed,233.37,0.0,53.68,0,287.05,2023-10-31T12:35:00,2023-10-31T12:35:00,,
376,4,2024-04-29T09:50:00,6,1453,shipped,507.04,0.0,116.62,19.99,643.65,2024-04-29T09:50:00,2024-04-29T09:50:00,,
377,6,2023-11-27T11:04:00,4,265,shipped,420.46,84.09,77.37,0,413.74,2023-11-27T11:04:00,2023-11-27T11:04:00,,
378,166,2023-10-07T20:55:00,2,1273,processing,526.66,52.67,109.02,0,583.01,2023-10-07T20:55:00,2023-10-07T20:55:00,,
379,78,2024-02-15T23:11:00,7,1139,completed,321.3,0.0,73.9,19.99,415.19,2024-02-15T23:11:00,2024-02-15T23:11:00,,
380,76,2023-12-25T18:09:00,1,2198,completed,198.1,0.0,45.56,0,243.66,2023-12-25T18:09:00,2023-12-25T18:09:00,,
381,65,2023-05-21T17:04:00,4,1827,shipped,766.44,114.97,149.84,0,801.31,2023-05-21T17:04:00,2023-05-21T17:04:00,,
382,126,2024-05-09T14:15:00,5,708,completed,129.78,0.0,29.85,0,159.63,2024-05-09T14:15:00,2024-05-09T14:15:00,,
383,53,2023-07-25T22:17:00,3,428,cancelled,70.75,0.0,16.27,25.99,113.01,2023-07-25T22:17:00,2023-07-25T22:17:00,,
384,102,2023-08-25T17:11:00,2,94,completed,564.74,84.71,110.41,0,590.44,2023-08-25T17:11:00,2023-08-25T17:11:00,,
385,24,2023-06-15T09:39:00,4,886,completed,330.45,66.09,60.8,0,325.16,2023-06-15T09:39:00,2023-06-15T09:39:00,,
